row_type,comparison_scope,feature_group,feature,n_en,n_zh,mean_en,mean_zh,median_en,median_zh,q75_en,q75_zh,smd_zh_minus_en,ks_statistic,domain,threshold_source,threshold,negative_n,high_semantic_negative_n,high_semantic_negative_rate,high_semantic_no_identifier_negative_n,high_semantic_template_no_identifier_negative_n,slice_name,model_id,model_role,score_source,n,n_positive,n_negative,roc_auc,average_precision,unstable_slice,delta_auc_vs_raw_e5,delta_ap_vs_raw_e5,experiment_name,best_iteration,trained_iteration_count,collapse_guard_triggered,collapse_guard_reasons,unique_valid_probabilities,zh_test_auc,zh_test_ap,zh_test_balanced_accuracy,top_feature_importance,current_summary_count,keep_file_count,missing_keep_files,selection_rule,decision,count,input_summary_count,summary_selection_mode,unique_cluster_set_count
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense,step9_e5_lr_l2_positive_pair_mixup_50pct_seed_mean,step9_training_only_minority_regularization_control,"[""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_50pct_seed_20260320_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_50pct_seed_20260321_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_50pct_seed_20260322_predictions.zh_test.csv""]",5,2,3,1.0,1.0,True,0.0,0.0,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense,step9_e5_lr_l2_positive_pair_mixup_100pct_seed_mean,step9_training_only_minority_regularization_control,"[""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_100pct_seed_20260320_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_100pct_seed_20260321_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_100pct_seed_20260322_predictions.zh_test.csv""]",5,2,3,1.0,1.0,True,0.0,0.0,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,raw_e5_cosine,raw_semantic_control,feature:embedding_cosine_multilingual_e5_large,5,2,3,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,raw_bge_m3_cosine,raw_semantic_control,feature:embedding_cosine_bge_m3,5,2,3,0.666667,0.583333,True,-0.333333,-0.416667,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,raw_labse_cosine,raw_semantic_control,feature:embedding_cosine_labse,5,2,3,0.833333,0.833333,True,-0.166667,-0.166667,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,step7_core_zero_shot_default,step7_clean_fusion_control,reports\step7_core_zero_shot_default_predictions.zh_target_strict_test.csv,5,2,3,0.833333,1.0,True,-0.166667,0.0,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,step7_core_zero_shot_bge_m3,step7_clean_fusion_control,reports\step7_core_zero_shot_bge_m3_predictions.zh_target_strict_test.csv,5,2,3,0.833333,1.0,True,-0.166667,0.0,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,step7_core_zero_shot_multilingual_e5_large,step7_clean_fusion_control,reports\step7_core_zero_shot_multilingual_e5_large_predictions.zh_target_strict_test.csv,5,2,3,0.5,1.0,True,-0.5,0.0,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,step7_core_zero_shot_default_no_structural,step7_clean_ablation_control,reports\step7_core_zero_shot_default_no_structural_predictions.zh_target_strict_test.csv,5,2,3,0.833333,0.833333,True,-0.166667,-0.166667,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,step7_identifier_augmented_default,step7_operational_identifier_control,reports\step7_identifier_augmented_default_predictions.zh_target_strict_test.csv,5,2,3,0.5,1.0,True,-0.5,0.0,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,step9_e5_lr_l2_50pct_seed_mean,step9_clean_few_shot_seed_mean,"[""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260321_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322_predictions.zh_test.csv""]",5,2,3,1.0,1.0,True,0.0,0.0,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,step9_bge_m3_residual_lr_100pct_seed_mean,step9_clean_few_shot_seed_mean,"[""reports\\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_predictions.zh_test.csv""]",5,2,3,0.666667,0.75,True,-0.333333,-0.25,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,step9_labse_lr_l2_100pct_seed_mean,step9_semantic_control_seed_mean,"[""reports\\step9_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322_predictions.zh_test.csv""]",5,2,3,1.0,1.0,True,0.0,0.0,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,step9_identifier_augmented_lr_l2_100pct_seed_mean,step9_operational_identifier_seed_mean,"[""reports\\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320_predictions.zh_test.csv"", ""reports\\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260321_predictions.zh_test.csv"", ""reports\\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260322_predictions.zh_test.csv""]",5,2,3,1.0,1.0,True,0.0,0.0,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,step9_e5_lr_l2_positive_pair_mixup_50pct_seed_mean,step9_training_only_minority_regularization_control,"[""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_50pct_seed_20260320_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_50pct_seed_20260321_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_50pct_seed_20260322_predictions.zh_test.csv""]",5,2,3,1.0,1.0,True,0.0,0.0,,,,,,,,,,,,,,,,,,,
slice_performance,,,,,,,,,,,,,,,,,,,,,,template_dense_no_identifier,step9_e5_lr_l2_positive_pair_mixup_100pct_seed_mean,step9_training_only_minority_regularization_control,"[""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_100pct_seed_20260320_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_100pct_seed_20260321_predictions.zh_test.csv"", ""reports\\step9_core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup_ratio_100pct_seed_20260322_predictions.zh_test.csv""]",5,2,3,1.0,1.0,True,0.0,0.0,,,,,,,,,,,,,,,,,,,
step7_fusion_diagnostic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,core_zero_shot_default,1,1,True,best_iteration_below_minimum,6,0.588235,0.448547,0.562465,shared_title_count_capped|max_category_share_percentile_gap_abs|reranker_score_gte_multilingual_reranker_base|repeated_description_share_percentile_gap_abs|same_market_raw_bool,,,,,,,,,
step7_fusion_diagnostic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,core_zero_shot_bge_m3,1,1,True,best_iteration_below_minimum,6,0.601681,0.448761,0.562465,shared_title_count_capped|max_category_share_percentile_gap_abs|embedding_cosine_bge_m3|profile_category_jaccard|reranker_score_bge_reranker_v2_m3,,,,,,,,,
step7_fusion_diagnostic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,core_zero_shot_multilingual_e5_large,1,1,True,best_iteration_below_minimum|insufficient_unique_valid_probabilities,5,0.55014,0.384493,0.538655,shared_description_count_capped|max_category_share_percentile_gap_abs|profile_category_jaccard|embedding_cosine_multilingual_e5_large|boilerplate_ratio_gap_abs,,,,,,,,,
step7_fusion_diagnostic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,core_zero_shot_default_no_structural,54,54,False,,116,0.623529,0.287652,0.572269,reranker_score_gte_multilingual_reranker_base|embedding_cosine_gte_multilingual_base|repeated_title_share_percentile_gap_abs|max_category_share_percentile_gap_abs|price_median_percentile_gap_abs,,,,,,,,,
step7_fusion_diagnostic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identifier_augmented_default,1,1,True,best_iteration_below_minimum,6,0.606443,0.418989,0.619888,shared_description_count_capped|has_shared_contact_exact|repeated_title_share_percentile_gap_abs|item_count_percentile_gap_abs|max_category_share_percentile_gap_abs,,,,,,,,,
step11_manifest_scope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
step11_cluster_audit_decision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,same_controller_high_confidence,0,19,explicit,125
step11_cluster_audit_decision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,same_controller_core_with_possible_expansion,0,19,explicit,125
step11_cluster_audit_decision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial_anchor,6,19,explicit,125
step11_cluster_audit_decision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,template_clone_not_controller,59,19,explicit,125
step11_cluster_audit_decision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,semantic_topic_not_controller,52,19,explicit,125
step11_cluster_audit_decision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncertain,8,19,explicit,125
