model_id,role,metric,observed,bootstrap_mean,bootstrap_std,ci_lower,ci_upper,valid_resamples,n_rows,n_positive,n_negative,n_groups
step15_clean_multitask_phase3_seed_mean,step15_clean_evidence_type_curriculum_seed_mean,map,0.678330,0.665035,0.141228,0.351214,0.887449,5000,106,21,85,39
step15_clean_multitask_phase3_seed_mean,step15_clean_evidence_type_curriculum_seed_mean,mrr,1.000000,0.979249,0.118587,0.500000,1.000000,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260320,step15_clean_evidence_type_curriculum_seed,roc_auc,0.881793,0.879431,0.047865,0.770268,0.955962,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260320,step15_clean_evidence_type_curriculum_seed,average_precision,0.664827,0.652592,0.139149,0.344909,0.868313,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260320,step15_clean_evidence_type_curriculum_seed,pr_auc,0.664827,0.652592,0.139149,0.344909,0.868313,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260320,step15_clean_evidence_type_curriculum_seed,map,0.664827,0.652592,0.139149,0.344909,0.868313,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260320,step15_clean_evidence_type_curriculum_seed,mrr,1.000000,0.971434,0.146345,0.250000,1.000000,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260321,step15_clean_evidence_type_curriculum_seed,roc_auc,0.884594,0.881173,0.050102,0.766665,0.963596,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260321,step15_clean_evidence_type_curriculum_seed,average_precision,0.684223,0.672795,0.135156,0.368658,0.886746,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260321,step15_clean_evidence_type_curriculum_seed,pr_auc,0.684223,0.672795,0.135156,0.368658,0.886746,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260321,step15_clean_evidence_type_curriculum_seed,map,0.684223,0.672795,0.135156,0.368658,0.886746,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260321,step15_clean_evidence_type_curriculum_seed,mrr,1.000000,0.988070,0.098172,1.000000,1.000000,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260322,step15_clean_evidence_type_curriculum_seed,roc_auc,0.882353,0.879125,0.048637,0.767857,0.958636,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260322,step15_clean_evidence_type_curriculum_seed,average_precision,0.682822,0.671414,0.130909,0.375758,0.877166,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260322,step15_clean_evidence_type_curriculum_seed,pr_auc,0.682822,0.671414,0.130909,0.375758,0.877166,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260322,step15_clean_evidence_type_curriculum_seed,map,0.682822,0.671414,0.130909,0.375758,0.877166,5000,106,21,85,39
step15_clean_multitask_phase4_seed_20260322,step15_clean_evidence_type_curriculum_seed,mrr,1.000000,0.990104,0.086338,1.000000,1.000000,5000,106,21,85,39
step15_clean_multitask_phase4_seed_mean,step15_clean_evidence_type_curriculum_seed_mean,roc_auc,0.886275,0.883109,0.050201,0.767230,0.965844,5000,106,21,85,39
step15_clean_multitask_phase4_seed_mean,step15_clean_evidence_type_curriculum_seed_mean,average_precision,0.691266,0.679873,0.134983,0.380788,0.890543,5000,106,21,85,39
step15_clean_multitask_phase4_seed_mean,step15_clean_evidence_type_curriculum_seed_mean,pr_auc,0.691266,0.679873,0.134983,0.380788,0.890543,5000,106,21,85,39
