pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs
market_item.xlsx|apollon market|seller_raw:GoodPharma (100%)||market_item.xlsx|apollon market|seller_raw:HyperspaceStore (100%),en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:GoodPharma (100%),market_item.xlsx|apollon market|seller_raw:HyperspaceStore (100%),apollon market,apollon market,1,1,high,pending,,0.333333,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,8.827108,0.0,8.827108,0,1,0,1,0.0,0.343579,1823,1823,0.508233,0.349615,0.35236,0.833699,0.817233,0.395719,0.0,0.0,0.867179,0.254116,16.0,108.18,17.0,2141.0,0.073132,0.023069,0.0,0.0,0.588235,0.04913
market_item.xlsx|cannazon market|seller_raw:Budfather||market_item.xlsx|dark0de|seller_raw:uk1day,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|cannazon market|seller_raw:Budfather,market_item.xlsx|dark0de|seller_raw:uk1day,cannazon market,dark0de,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,7.97981,0.0,7.97981,0,1,0,1,0.0,0.34337,134,857,0.459015,0.128584,0.353875,0.167232,0.210623,0.243245,0.04586,0.007915,0.1814,0.048398,11.0,35.23,13.5,746.0,0.000205,0.01465,0.0,0.692308,0.115385,0.035131
market_item.xlsx|dark0de|seller_raw:theroyaldankclub||market_item.xlsx|versus market|seller_raw:Budfather,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|dark0de|seller_raw:theroyaldankclub,market_item.xlsx|versus market|seller_raw:Budfather,dark0de,versus market,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,8.539426,0.0,8.539426,0,1,0,1,0.0,0.343285,857,199,0.689228,0.368533,0.002632,0.178951,0.162938,0.268586,0.014974,0.110934,0.443925,0.090755,25.0,59.0,6.5,1714.0,0.005396,0.022295,0.0,0.12963,0.037037,0.01547
market_item.xlsx|apollon market|seller_raw:CDISCOUNT2020 (75%)||market_item.xlsx|apollon market|seller_raw:narkopium (100%),en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:CDISCOUNT2020 (75%),market_item.xlsx|apollon market|seller_raw:narkopium (100%),apollon market,apollon market,1,1,high,pending,,1.0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,3,0.382446,0.695272,1823,1823,0.299671,0.056531,0.027991,0.044456,0.064215,0.106476,0.0,0.0,0.0,0.496158,9.0,11.5,5.0,25.0,0.056451,0.012577,0.0,0.0,0.0,0.116256
market_item.xlsx|darkfox market|seller_raw:6ix9ine||market_item.xlsx|darkfox market|seller_raw:lifebotoxshop,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|darkfox market|seller_raw:6ix9ine,market_item.xlsx|darkfox market|seller_raw:lifebotoxshop,darkfox market,darkfox market,1,1,high,pending,,0.363636,0,1,0,0,0,1,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.341481,504,504,0.027833,0.906561,0.115308,0.28827,0.005964,0.099404,0.288271,0.379722,0.073559,0.023857,133.0,496.44,5.0,314.0,7.4e-05,0.005958,0.149253,0.6085,0.06767,0.018431
market_item.xlsx|apollon market|seller_raw:cooldrugs (100%)||market_item.xlsx|dark0de|seller_raw:simpleandnice,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:cooldrugs (100%),market_item.xlsx|dark0de|seller_raw:simpleandnice,apollon market,dark0de,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.341007,1823,857,0.025361,0.219287,0.296899,0.025854,0.036292,0.1088,0.19794,0.375277,0.035397,0.152321,47.0,182.16,15.0,32.0,0.000972,0.002197,0.060976,0.743554,0.046341,0.057164
market_item.xlsx|agartha market|seller_raw:Billsbarons420||market_item.xlsx|agartha market|seller_raw:tonyplug,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|agartha market|seller_raw:Billsbarons420,market_item.xlsx|agartha market|seller_raw:tonyplug,agartha market,agartha market,1,1,high,pending,,0.153846,0,1,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.340656,252,252,0.38247,0.314741,0.227092,0.079682,0.23506,0.059761,0.553785,0.466135,0.406375,0.211155,293.0,0.006799,7.0,74.0,0.019593,0.007405,0.755294,0.613354,0.124319,0.066588
market_item.xlsx|darkfox market|seller_raw:jackson||market_item.xlsx|versus market|seller_raw:farmafresh,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|darkfox market|seller_raw:jackson,market_item.xlsx|versus market|seller_raw:farmafresh,darkfox market,versus market,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,7.527825,0.0,7.527825,0,1,0,1,0.0,0.33937,504,199,0.274042,0.5418,0.271974,0.202482,0.594925,0.551629,0.378276,0.016095,0.683897,0.003103,2.0,394.89,23.0,266.0,0.03816,0.082597,0.0,0.0,0.6,0.009214
market_item.xlsx|apollon market|seller_raw:TheCaliTree (100%)||market_item.xlsx|apollon market|seller_raw:farmafresh (100%),en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:TheCaliTree (100%),market_item.xlsx|apollon market|seller_raw:farmafresh (100%),apollon market,apollon market,1,1,high,pending,,0.5,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.338555,1823,1823,0.446212,0.310098,0.38584,0.24259,0.055434,0.016466,0.0,0.34797,0.473655,0.27607,15.0,3311.0,17.5,322.0,0.003038,0.000711,0.0,0.611111,0.055556,0.048869
market_item.xlsx|apollon market|seller_raw:Hilfiger (100%)||market_item.xlsx|cypher market|seller_raw:Hilfiger,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:Hilfiger (100%),market_item.xlsx|cypher market|seller_raw:Hilfiger,apollon market,cypher market,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.337821,1823,96,0.196701,0.463245,0.359513,0.448368,0.171212,0.359097,0.254683,0.047894,0.208539,0.654163,25.0,176.0,10.0,1308.0,0.010432,0.025688,0.037736,0.299192,0.376684,0.196307
market_item.xlsx|agartha market|seller_raw:Thegoatman||market_item.xlsx|agartha market|seller_raw:truu00,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|agartha market|seller_raw:Thegoatman,market_item.xlsx|agartha market|seller_raw:truu00,agartha market,agartha market,1,1,high,pending,,0.272727,0,1,0,0,0,1,3,0,0,0.0,0.0,0.0,0.0,0,8.316282,0.0,8.316282,0,1,0,1,0.0,0.337687,252,252,0.25498,0.274901,0.2749,0.055777,0.50996,0.243028,0.430279,0.370518,0.187251,0.087649,66.0,0.005947,4.0,351.0,0.040328,0.015311,0.610568,0.58317,0.193738,0.038485
market_item.xlsx|darkfox market|seller_raw:weedstore||market_item.xlsx|monopoly market|seller_raw:lysanderspooner,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|darkfox market|seller_raw:weedstore,market_item.xlsx|monopoly market|seller_raw:lysanderspooner,darkfox market,monopoly market,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,7.846279,0.0,7.846279,0,1,0,1,0.0,0.337587,504,53,0.193263,0.285775,0.626205,0.111524,0.120087,0.008717,0.449954,0.374292,0.538462,0.299779,3.0,66.5,23.5,83.0,0.00339,0.004939,0.0,0.0,0.428571,0.03489
market_item.xlsx|dark0de|seller_raw:thepsychenexus||market_item.xlsx|vice city|seller_raw:DabAllDay710,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|dark0de|seller_raw:thepsychenexus,market_item.xlsx|vice city|seller_raw:DabAllDay710,dark0de,vice city,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,8.316282,0.0,8.316282,0,1,0,1,0.0,0.336795,857,225,0.297688,,0.054198,0.178237,0.179782,0.177653,0.151744,0.254422,0.69743,0.138602,6.0,,4.0,94.0,0.009905,0.002319,0.0,0.5,0.416667,0.05034
market_item.xlsx|silk road 3.1|seller_raw:doctorwilliams||market_item.xlsx|silk road 3.1|seller_raw:maryjohanna,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|silk road 3.1|seller_raw:doctorwilliams,market_item.xlsx|silk road 3.1|seller_raw:maryjohanna,silk road 3.1,silk road 3.1,1,1,high,pending,,0.578947,0,1,0,0,0,1,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.336758,2609,2609,0.042178,0.192175,0.746166,0.437883,0.162577,0.020322,0.0625,0.128068,0.127301,0.393789,141.0,9.0,43.0,582.0,0.02004,0.005935,0.25992,0.444445,0.262235,0.09822
market_item.xlsx|Cartel|seller_raw:MissUSSR||market_item.xlsx|dark0de|seller_raw:worldtime,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|Cartel|seller_raw:MissUSSR,market_item.xlsx|dark0de|seller_raw:worldtime,Cartel,dark0de,0,1,high,pending,,0.066667,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.335842,219,857,0.146843,0.160775,0.239518,0.347316,0.138986,0.29944,0.007128,0.151634,0.211824,0.297447,38.0,699.0,12.5,203.5,0.005398,0.009124,0.071429,0.082417,0.362637,0.075168
market_item.xlsx|darkfox market|seller_raw:jessica23||market_item.xlsx|darkfox market|seller_raw:rinyus,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|darkfox market|seller_raw:jessica23,market_item.xlsx|darkfox market|seller_raw:rinyus,darkfox market,darkfox market,1,1,high,pending,,0.083333,0,1,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0,8.316282,0.0,8.316282,0,1,0,1,0.0,0.334468,504,504,0.083499,0.170974,0.300199,0.085487,0.296223,0.296223,0.41153,0.087475,0.11332,0.049702,59.0,220.0,19.0,73.0,0.015747,0.019145,0.414479,0.204978,0.116742,0.012151
market_item.xlsx|apollon market|seller_raw:DopamineDealer (100%)||market_item.xlsx|cypher market|seller_raw:ChilledFrogUK,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:DopamineDealer (100%),market_item.xlsx|cypher market|seller_raw:ChilledFrogUK,apollon market,cypher market,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,8.539426,0.0,8.539426,0,1,0,1,0.0,0.333528,1823,96,0.131382,0.601375,0.87741,0.28978,0.449893,0.213178,0.23363,0.163331,0.283038,0.637108,3.0,294.44,52.5,1036.5,0.028469,0.010272,0.0,0.692308,0.038462,0.166418
market_item.xlsx|cypher market|seller_raw:ezinpharma||market_item.xlsx|tor2door market|seller_raw:Chang1993,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|cypher market|seller_raw:ezinpharma,market_item.xlsx|tor2door market|seller_raw:Chang1993,cypher market,tor2door market,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.333015,96,146,0.301634,0.500545,0.604718,0.048639,0.100181,0.335027,0.587296,0.378221,0.736842,0.310345,4.0,149.5,18.0,157.0,0.004823,0.02689,0.0,0.083333,0.666667,0.075382
market_item.xlsx|Lime|seller_raw:Mrking||market_item.xlsx|dark0de|seller_raw:worldtime,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|Lime|seller_raw:Mrking,market_item.xlsx|dark0de|seller_raw:worldtime,Lime,dark0de,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.332961,110,857,0.509228,0.876372,0.11828,0.214288,0.253665,0.416156,0.538744,0.045614,0.090928,0.037416,5.0,991.0,11.0,100.0,0.032829,0.058151,0.191489,0.548282,0.321604,0.007664
market_item.xlsx|dark0de|seller_raw:neighborjimi||market_item.xlsx|darkfox market|seller_raw:rangosmoke,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|dark0de|seller_raw:neighborjimi,market_item.xlsx|darkfox market|seller_raw:rangosmoke,dark0de,darkfox market,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,8.316282,0.0,8.316282,0,1,0,1,0.0,0.332769,857,504,0.442301,0.02646,0.093103,0.204635,0.161958,0.01675,0.23818,0.377824,0.191705,0.294552,13.0,1.01,5.0,288.0,0.006808,0.012745,0.117647,0.411765,0.132353,0.208934
market_item.xlsx|Lime|seller_raw:Montana20||market_item.xlsx|Lime|seller_raw:Oxydrugs,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|Lime|seller_raw:Montana20,market_item.xlsx|Lime|seller_raw:Oxydrugs,Lime,Lime,1,1,high,pending,,0.363636,0,1,0,0,0,1,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.332467,110,110,0.238532,0.009175,0.137615,0.229358,0.743119,0.027523,0.302753,0.577982,0.036697,0.174312,52.0,15.0,13.0,240.0,0.104367,0.005567,0.590164,0.967213,0.007286,0.088022
market_item.xlsx|silk road 3.1|seller_raw:kalemeds||market_item.xlsx|silk road 3.1|seller_raw:vatsalmedsq,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|silk road 3.1|seller_raw:kalemeds,market_item.xlsx|silk road 3.1|seller_raw:vatsalmedsq,silk road 3.1,silk road 3.1,1,1,high,pending,,0.5,0,1,0,0,0,1,3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.332206,2609,2609,0.162577,0.523974,0.145322,0.212424,0.16296,0.164877,0.041411,0.050996,0.205521,0.58704,46.0,49.5,6.5,230.0,0.009642,0.010359,0.092593,0.157407,0.25463,0.134017
market_item.xlsx|agartha market|seller_raw:EvilGenuis||market_item.xlsx|agartha market|seller_raw:USA_PITCHER,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|agartha market|seller_raw:EvilGenuis,market_item.xlsx|agartha market|seller_raw:USA_PITCHER,agartha market,agartha market,1,1,high,pending,,0.153846,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.33203,252,252,0.40239,0.366534,0.243028,0.103586,0.290837,0.262948,0.609562,0.474104,0.266933,0.709164,326.0,0.006956,4.0,97.0,0.021298,0.01943,0.669948,0.322387,0.093153,0.263926
market_item.xlsx|agartha market|seller_raw:boomshankar||market_item.xlsx|apollon market|seller_raw:boomshankar (95%),en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|agartha market|seller_raw:boomshankar,market_item.xlsx|apollon market|seller_raw:boomshankar (95%),agartha market,apollon market,0,1,high,pending,,0.0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,17.366534,0.0,8.683267,0,2,0,1,0.0,0.33173,252,1823,0.511716,0.300141,0.114442,0.222174,0.411787,0.3592,0.506022,0.275305,0.330677,0.069562,12.0,59.996611,3.0,9.5,0.008566,0.002031,0.026316,0.062753,0.605263,0.009765
market_item.xlsx|dark0de|seller_raw:dryousef||market_item.xlsx|vice city|seller_raw:Odessy007,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|dark0de|seller_raw:dryousef,market_item.xlsx|vice city|seller_raw:Odessy007,dark0de,vice city,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.331561,857,225,0.39778,0.133966,0.237358,0.109396,0.037342,0.106642,0.151744,0.00025,0.170728,0.137475,6.0,19.999363,9.0,527.0,0.002253,0.009489,0.0,0.0,0.0,0.002502
market_item.xlsx|apollon market|seller_raw:JaguarUK (97%)||market_item.xlsx|darkfox market|seller_raw:tapico66,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:JaguarUK (97%),market_item.xlsx|darkfox market|seller_raw:tapico66,apollon market,darkfox market,0,1,high,pending,,0.0,0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,8.539426,0.0,8.539426,0,1,0,1,0.0,0.33039,1823,504,0.179891,0.078603,0.119279,0.074378,0.146315,0.554002,0.111885,0.025201,0.231776,0.240583,69.0,57.61,2.5,102.0,0.01448,0.103288,0.012048,0.355422,0.055077,0.174232
market_item.xlsx|darkfox market|seller_raw:streetplugz||market_item.xlsx|silk road 3.1|seller_raw:whitehart,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|darkfox market|seller_raw:streetplugz,market_item.xlsx|silk road 3.1|seller_raw:whitehart,darkfox market,silk road 3.1,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.329543,504,2609,0.115079,0.131823,0.128839,0.434104,0.391935,0.059382,0.300125,0.12141,0.382596,0.295198,59.0,14.5,13.5,211.0,0.023434,0.008951,0.214696,0.348932,0.206075,0.089864
market_item.xlsx|Lime|seller_raw:Cityshop||market_item.xlsx|Lime|seller_raw:alexcookerr,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|Lime|seller_raw:Cityshop,market_item.xlsx|Lime|seller_raw:alexcookerr,Lime,Lime,1,1,high,pending,,0.2,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,8.827108,0.0,8.827108,0,1,0,1,0.0,0.328523,110,110,0.06422,0.697247,0.045872,0.055046,0.293578,0.082569,0.155963,0.018349,0.027523,0.431193,117.0,298.0,5.0,113.0,0.038791,0.008483,0.362076,0.008744,0.020437,0.166616
market_item.xlsx|Lime|seller_raw:Kingfisher||market_item.xlsx|cypher market|seller_raw:realchemsupplier,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|Lime|seller_raw:Kingfisher,market_item.xlsx|cypher market|seller_raw:realchemsupplier,Lime,cypher market,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,6.834678,0.0,6.834678,0,0,0,1,0.0,0.328353,110,96,0.099662,0.471656,0.046355,0.289136,0.754418,0.26509,0.615452,0.173636,0.2141,0.166297,6.0,540.0,7.5,155.5,0.074474,0.015011,0.0,0.4,0.3,0.0166
market_item.xlsx|darkfox market|seller_raw:GamersHells||market_item.xlsx|darkfox market|seller_raw:rinyus,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|darkfox market|seller_raw:GamersHells,market_item.xlsx|darkfox market|seller_raw:rinyus,darkfox market,darkfox market,1,1,high,pending,,0.428571,0,1,0,0,0,1,5,0,0,0.0,0.0,0.0,0.0,0,8.827108,0.0,8.827108,0,1,0,1,0.0,0.327399,504,504,0.1332,0.153082,0.252485,0.369781,0.343936,0.045726,0.047713,0.170975,0.266402,0.500994,325.0,50.0,17.0,295.0,0.062063,0.004802,0.196581,0.391738,0.239316,0.30112
market_item.xlsx|Cartel|seller_raw:DARKNOOB||market_item.xlsx|darkfox market|seller_raw:RanjidPanjid,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|Cartel|seller_raw:DARKNOOB,market_item.xlsx|darkfox market|seller_raw:RanjidPanjid,Cartel,darkfox market,0,1,high,pending,,0.111111,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.327094,219,504,0.087028,0.114396,0.240037,0.539889,0.082797,0.002371,0.271144,0.409707,0.807339,0.391723,21.0,1.93,11.0,815.0,0.006682,0.001765,0.460474,0.642292,0.704545,0.224123
market_item.xlsx|apollon market|seller_raw:BulkBrigade (97%)||market_item.xlsx|silk road 3.1|seller_raw:gameleaque,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:BulkBrigade (97%),market_item.xlsx|silk road 3.1|seller_raw:gameleaque,apollon market,silk road 3.1,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.326136,1823,2609,0.014466,0.067354,0.120406,0.132422,0.128815,0.026896,0.23627,0.239782,0.178161,0.452392,51.0,283.25,14.0,40.5,0.006894,0.00347,0.0,0.912621,0.131068,0.375284
market_item.xlsx|darkfox market|seller_raw:AllStarsEXPRES||market_item.xlsx|vice city|seller_raw:Snowwhite38,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|darkfox market|seller_raw:AllStarsEXPRES,market_item.xlsx|vice city|seller_raw:Snowwhite38,darkfox market,vice city,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,7.97981,0.0,7.97981,0,1,0,1,0.0,0.325143,504,225,0.054849,,0.122444,0.095454,0.155407,0.464384,0.241506,0.478965,0.055888,0.080029,4.0,,6.0,247.0,0.005776,0.02287,0.0,0.666667,0.190476,0.020494
market_item.xlsx|darkfox market|seller_raw:DARKNOOB||market_item.xlsx|silk road 3.1|seller_raw:prohack,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|darkfox market|seller_raw:DARKNOOB,market_item.xlsx|silk road 3.1|seller_raw:prohack,darkfox market,silk road 3.1,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.324953,504,2609,0.491547,0.144826,0.150764,0.338071,0.168297,0.007906,0.038775,0.011643,0.293871,0.164517,33.0,5.0,22.0,921.5,0.017809,0.005436,0.25,0.25,0.040541,0.052809
market_item.xlsx|apollon market|seller_raw:scrypto1123 (88%)||market_item.xlsx|silk road 3.1|seller_raw:scrypto1123,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:scrypto1123 (88%),market_item.xlsx|silk road 3.1|seller_raw:scrypto1123,apollon market,silk road 3.1,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.324867,1823,2609,0.551068,0.533895,0.212043,0.432451,0.296521,0.048126,0.23627,0.615975,0.416207,0.168245,4.0,95.0,0.5,290.0,0.025795,0.001436,0.0,0.5,0.533333,0.020498
market_item.xlsx|apollon market|seller_raw:DarkAngus (100%)||market_item.xlsx|dark0de|seller_raw:greensole,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:DarkAngus (100%),market_item.xlsx|dark0de|seller_raw:greensole,apollon market,dark0de,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,8.316282,0.0,8.316282,0,1,0,1,0.0,0.324521,1823,857,0.040157,0.687637,0.299917,0.080525,0.609186,0.04831,0.294537,0.430377,0.0,0.294493,3.0,1150.0,7.5,617.0,0.037433,0.018481,0.0,0.5,0.0,0.074108
market_item.xlsx|tor2door market|seller_raw:DrOetkerDE||market_item.xlsx|versus market|seller_raw:CB2021,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|tor2door market|seller_raw:DrOetkerDE,market_item.xlsx|versus market|seller_raw:CB2021,tor2door market,versus market,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,8.133961,0.0,8.133961,0,1,0,1,0.0,0.324484,146,199,0.209579,0.487252,0.047405,0.551446,0.099826,0.109439,0.633229,0.290874,0.631313,0.100384,3.0,171.895,6.5,732.0,0.006259,0.008707,0.0,0.0,0.5,0.046034
market_item.xlsx|Cartel|seller_raw:HappyShopOrigi||market_item.xlsx|darkfox market|seller_raw:HappyHourDrugs,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|Cartel|seller_raw:HappyShopOrigi,market_item.xlsx|darkfox market|seller_raw:HappyHourDrugs,Cartel,darkfox market,0,1,high,pending,,0.0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,39.231395,0.0,7.846279,0,5,0,1,0.0,0.323931,219,504,0.324703,0.046008,0.452433,0.040509,0.088487,0.139831,0.049555,0.122147,0.060645,0.216107,9.0,11.0,22.5,148.0,0.001183,0.005303,0.019231,0.269231,0.134615,0.127703
market_item.xlsx|darkfox market|seller_raw:r0yaldankclub||market_item.xlsx|versus market|seller_raw:CB2021,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|darkfox market|seller_raw:r0yaldankclub,market_item.xlsx|versus market|seller_raw:CB2021,darkfox market,versus market,0,1,high,pending,,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,8.316282,0.0,8.316282,0,1,0,1,0.0,0.323638,504,199,0.454053,0.094313,0.477568,0.602285,0.151776,0.487901,0.366347,0.196628,0.215806,0.340844,19.0,126.535,22.5,671.0,0.005594,0.032072,0.04,0.2,0.18,0.076472
