pair_uid,pool,domain,split_name,seller_uid_left,seller_uid_right,identifier_redacted_e5_cosine,pcm_multilingual_authorship_cosine,mstyledistance_cosine
market_item.xlsx|silk road 3.1|seller_raw:IAim2Please||market_item.xlsx|silk road 3.1|seller_raw:reloadedudjtjvxr,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:IAim2Please,market_item.xlsx|silk road 3.1|seller_raw:reloadedudjtjvxr,0.869334578514,0.917130470276,0.992264986038
market_item.xlsx|silk road 3.1|seller_raw:Ineedfeedbacks||market_item.xlsx|silk road 3.1|seller_raw:lola147,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Ineedfeedbacks,market_item.xlsx|silk road 3.1|seller_raw:lola147,0.846150279045,0.595929086208,0.852273821831
market_item.xlsx|silk road 3.1|seller_raw:IntoMatrix||market_item.xlsx|silk road 3.1|seller_raw:Speed2you,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:IntoMatrix,market_item.xlsx|silk road 3.1|seller_raw:Speed2you,0.963722586632,0.944249272346,0.979092478752
market_item.xlsx|silk road 3.1|seller_raw:Jacobaboo||market_item.xlsx|silk road 3.1|seller_raw:commander0,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Jacobaboo,market_item.xlsx|silk road 3.1|seller_raw:commander0,0.869836211205,0.765502572060,0.998939990997
market_item.xlsx|silk road 3.1|seller_raw:King24783||market_item.xlsx|silk road 3.1|seller_raw:mutantmass,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:King24783,market_item.xlsx|silk road 3.1|seller_raw:mutantmass,0.950151562691,0.955366015434,0.992983818054
market_item.xlsx|silk road 3.1|seller_raw:KushPlug||market_item.xlsx|silk road 3.1|seller_raw:stingo1934,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:KushPlug,market_item.xlsx|silk road 3.1|seller_raw:stingo1934,0.871472537518,0.846499323845,0.855939209461
market_item.xlsx|silk road 3.1|seller_raw:L0RDXANAX||market_item.xlsx|silk road 3.1|seller_raw:RealLordXanax,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:L0RDXANAX,market_item.xlsx|silk road 3.1|seller_raw:RealLordXanax,0.993768036366,0.997365236282,0.999688386917
market_item.xlsx|silk road 3.1|seller_raw:Lancelotdeals||market_item.xlsx|silk road 3.1|seller_raw:mayor6767,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Lancelotdeals,market_item.xlsx|silk road 3.1|seller_raw:mayor6767,0.906222701073,0.952313542366,0.979865074158
market_item.xlsx|silk road 3.1|seller_raw:LoudSmokeIncentive||market_item.xlsx|silk road 3.1|seller_raw:MrPissa,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:LoudSmokeIncentive,market_item.xlsx|silk road 3.1|seller_raw:MrPissa,0.848476171494,0.796090006828,0.849688708782
market_item.xlsx|silk road 3.1|seller_raw:M0neder0||market_item.xlsx|silk road 3.1|seller_raw:WeedStore,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:M0neder0,market_item.xlsx|silk road 3.1|seller_raw:WeedStore,0.861130237579,0.598312377930,0.892710447311
